date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:01:12	69786/69786	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-1.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-1.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:13	68816/68816	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-2.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-2.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:14	75265/75265	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-3.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-3.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:15	60456/60456	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-4.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-4.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:16	70670/70670	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-5.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-5.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:17	66580/66580	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-6.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-6.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:18	66717/66717	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-7.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-7.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:18	76279/76279	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-8.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-8.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:19	65500/65500	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/footer-9.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/footer-9.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:20	65477/65477	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-simple.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-simple.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:20	65691/65691	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-parallax.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-parallax.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:21	66609/66609	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-parallax-element.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-parallax-element.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:22	65780/65780	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-fullscreen.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-fullscreen.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:23	67204/67204	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-newsletter.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-newsletter.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:24	71886/71886	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-signup.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-signup.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:24	74288/74288	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2015:17:01%20GMT	https://uigator.com/assan/5.1/public/hero-pricing.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-pricing.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:25	68131/68131	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-video-button.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-video-button.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:26	66459/66459	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-youtube-video.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-youtube-video.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:27	66451/66451	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-vimeo-video.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-vimeo-video.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:27	66713/66713	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-html5-video.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-html5-video.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:28	68438/68438	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-bg-shape.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-bg-shape.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:29	66451/66451	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-bg-shape-2.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-bg-shape-2.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:30	66274/66274	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-shape-image.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-shape-image.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:31	68210/68210	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-shape-image-2.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-shape-image-2.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:32	68009/68009	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-tiles.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-tiles.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:32	65000/65000	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-media-player.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-media-player.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:33	66350/66350	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-illustration.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-illustration.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:34	66247/66247	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-typed-text.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-typed-text.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:35	65920/65920	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-text-outline.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-text-outline.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:36	79268/79268	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-slider-swiper.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-slider-swiper.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:37	76312/76312	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-slider-master.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-slider-master.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:38	74860/74860	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-slider-master-alt.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-slider-master-alt.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:39	75276/75276	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/hero-particles.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/hero-particles.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:40	2370/2370	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/layout-blank.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/layout-blank.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:40	66798/66798	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/layout-full-width.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/layout-full-width.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:41	74703/74703	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/layout-sidebar-start.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/layout-sidebar-start.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:42	74593/74593	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/layout-sidebar-end.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/layout-sidebar-end.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:43	52087/52087	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/layout-footer-fixed.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/layout-footer-fixed.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:44	74817/74817	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/layout-sticky-sidebar.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/layout-sticky-sidebar.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:44	64266/64266	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/layout-secondary-navbar.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/layout-secondary-navbar.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:45	60893/60893	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2015:19:17%20GMT	https://uigator.com/assan/5.1/public/theme-style-default.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-default.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:45	60915/60915	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/theme-style-purple.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-purple.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:46	61093/61093	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/theme-style-teal.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-teal.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:47	60976/60976	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/theme-style-pink.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-pink.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:48	60082/60082	---MCZ	200	added ('OK')	text/html	date:Tue,%2007%20Mar%202023%2015:10:56%20GMT	https://uigator.com/assan/5.1/public/theme-style-green.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-green.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:49	60743/60743	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/theme-style-serif.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-serif.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:51	60950/60950	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/theme-style-orange.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-orange.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:52	60129/60129	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/theme-style-rtl.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/theme-style-rtl.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:53	80689/80689	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/demo-shop.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/demo-shop.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:54	67518/67518	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:32%20GMT	https://uigator.com/assan/5.1/public/demo-one-page.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/demo-one-page.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:55	60725/60725	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/demo-real-estate.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/demo-real-estate.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:56	88458/88458	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:32%20GMT	https://uigator.com/assan/5.1/public/demo-jobs.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/demo-jobs.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:57	97411/97411	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:32%20GMT	https://uigator.com/assan/5.1/public/demo-event-landing.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/demo-event-landing.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:58	85421/85421	---MCZ	200	added ('OK')	text/html	date:Wed,%2001%20Mar%202023%2022:36:34%20GMT	https://uigator.com/assan/5.1/public/demo-rtl.html	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/demo-rtl.html	(from https://uigator.com/assan/5.1/public/index.html)
16:01:58	43/43	---M--	200	added ('OK')	image/gif	date:Thu,%2027%20Nov%202014%2005:13:36%20GMT	https://uigator.com/assan/5.1/public/assets/vendor/masterslider/style/blank.gif	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/vendor/masterslider/style/blank.gif	(from https://uigator.com/assan/5.1/public/index.html)
16:02:08	533421/533421	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Dec%202021%2022:50:08%20GMT	https://uigator.com/assan/5.1/public/assets/img/backgrounds/bg6.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/backgrounds/bg6.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:10	235525/235525	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Jan%202022%2023:28:14%20GMT	https://uigator.com/assan/5.1/public/assets/img/backgrounds/bg5.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/backgrounds/bg5.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:14	347516/347516	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Nov%202021%2023:29:40%20GMT	https://uigator.com/assan/5.1/public/assets/img/backgrounds/trans2.png	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/backgrounds/trans2.png	(from https://uigator.com/assan/5.1/public/index.html)
16:02:21	184662/184662	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:49:30%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/3.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/3.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:22	1090578/1090578	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202022%2020:00:16%20GMT	https://uigator.com/assan/5.1/public/assets/img/backgrounds/bg7.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/backgrounds/bg7.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:24	214363/214363	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:21:22%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/4.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/4.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:31	798707/798707	---M--	200	added ('OK')	image/jpeg	date:Wed,%2024%20Aug%202022%2021:23:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/2.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/2.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:38	692742/692742	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:19:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/7.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/7.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:40	184382/184382	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Dec%202021%2022:44:44%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x900/2.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x900/2.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:40	8931/8931	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:27:30%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/booking.com.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/booking.com.svg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:42	1143145/1143145	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:21:04%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/5.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/5.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:42	142802/142802	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Dec%202021%2022:45:02%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x900/3.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x900/3.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:42	7601/7601	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:20:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/expedia.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/expedia.svg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:44	212548/212548	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Dec%202021%2022:45:16%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x900/4.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x900/4.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:44	5698/5698	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Mar%202021%2018:27:54%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/deliveroo.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/deliveroo.svg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:49	169137/169137	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Dec%202021%2022:42:02%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x640/2.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x640/2.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:49	960202/960202	---M--	200	added ('OK')	image/jpeg	date:Sat,%2012%20Mar%202022%2000:27:04%20GMT	https://uigator.com/assan/5.1/public/assets/img/projects/1.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/projects/1.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:51	494396/494396	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Mar%202022%2022:55:48%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x640/1.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x640/1.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:52	5926/5926	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/amazon.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/amazon.svg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:53	158555/158555	---M--	200	added ('OK')	image/jpeg	date:Sat,%2004%20Dec%202021%2022:42:20%20GMT	https://uigator.com/assan/5.1/public/assets/img/960x640/3.jpg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/960x640/3.jpg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:53	6310/6310	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/microsoft.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/microsoft.svg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:54	3522/3522	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/google.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/google.svg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:54	5969/5969	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/booking.com.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/booking.com.svg	(from https://uigator.com/assan/5.1/public/index.html)
16:02:55	4971/4971	---MCZ	200	added ('OK')	image/svg+xml	date:Sat,%2027%20Mar%202021%2018:24:50%20GMT	https://uigator.com/assan/5.1/public/assets/img/partners/dark/grab.svg	C:/Users/HIGH-TECH%20CORP'S/Desktop/all/assan/assan/uigator.com/assan/5.1/public/assets/img/partners/dark/grab.svg	(from https://uigator.com/assan/5.1/public/index.html)
